UID;Artist Name;Track Title;Album Title;Date;Genre;Style;Length;Release;Publisher;Album Artist;Rating;Mood;Track Number;Total Tracks;Disc Number;Total Discs;URL;Play count;First played;Last played;Play stamp;Track URL
EGAMIREC03486tp08;ILLMATIC;To's por los suelos;Mama quiere que te largues;2011;Hip Hop;Rap;167;EGAMIREC034;Egami;ILLMATIC;3;2;08;09;1;1;http://www.archive.org/details/EGAMIREC034;2;2012-05-06 15:13:14;2012-05-11 00:06:49;2012-05-06 15:13:14, 2012-05-11 00:06:49;?
EGAMIREC03442od09;ILLMATIC;Os dejo;Mama quiere que te largues;2011;Hip Hop;Rap;128;EGAMIREC034;Egami;ILLMATIC;2;2;09;09;1;1;http://www.archive.org/details/EGAMIREC034;1;2012-05-06 15:19:43;2012-05-06 15:19:43;2012-05-06 15:19:43;?
E4g00203l01;The X-Structure;Lux;Deep Heaven;2011;Electronic;Trip Hop;529;E4g002;Electronica 4 God;The X-Structure;2;1;01;13;1;1;http://www.archive.org/details/E4g002-TheX-structureDeepHeaven;2;2011-08-15 01:05:03;2011-09-08 01:04:40;2011-08-15 01:05:03, 2011-09-08 01:04:40;?
E4g00217p02;The X-Structure;Parable;Deep Heaven;2011;Electronic;Trip Hop;457;E4g002;Electronica 4 God;The X-Structure;3;1;02;13;1;1;http://www.archive.org/details/E4g002-TheX-structureDeepHeaven;2;2011-08-18 20:57:48;2011-09-17 11:49:56;2011-08-18 20:57:48, 2011-09-17 11:49:56;?
E4g00242at03;The X-Structure;A Time for every Season;Deep Heaven;2011;Electronic;Trip Hop;411;E4g002;Electronica 4 God;The X-Structure;2;1;03;13;1;1;http://www.archive.org/details/E4g002-TheX-structureDeepHeaven;3;2011-08-15 20:31:19;2011-09-17 14:42:58;2011-08-15 20:31:19, 2011-09-11 19:58:39, 2011-09-17 14:42:58;?
E4g00294so04;The X-Structure;Shadow of Death;Deep Heaven;2011;Electronic;Trip Hop;255;E4g002;Electronica 4 God;The X-Structure;2;1;04;13;1;1;http://www.archive.org/details/E4g002-TheX-structureDeepHeaven;3;2011-08-18 20:48:05;2011-09-08 01:18:12;2011-08-18 20:48:05, 2011-09-05 00:15:53, 2011-09-08 01:18:12;?
E4g00260sm05;The X-Structure;Spirit Move;Deep Heaven;2011;Electronic;Trip Hop;430;E4g002;Electronica 4 God;The X-Structure;3;1;05;13;1;1;http://www.archive.org/details/E4g002-TheX-structureDeepHeaven;3;2011-08-14 23:22:44;2011-09-18 11:55:54;2011-08-14 23:22:44, 2011-09-04 16:26:42, 2011-09-18 11:55:54;?
E4g00238rs06;The X-Structure;Rising Son;Deep Heaven;2011;Electronic;Trip Hop;445;E4g002;Electronica 4 God;The X-Structure;2;1;06;13;1;1;http://www.archive.org/details/E4g002-TheX-structureDeepHeaven;3;2011-08-15 19:41:05;2011-09-18 12:02:47;2011-08-15 19:41:05, 2011-08-23 22:08:49, 2011-09-18 12:02:47;?
E4g00206dl07;The X-Structure;Deep Love;Deep Heaven;2011;Electronic;Trip Hop;394;E4g002;Electronica 4 God;The X-Structure;3;1;07;13;1;1;http://www.archive.org/details/E4g002-TheX-structureDeepHeaven;3;2011-08-16 22:18:21;2011-09-18 12:04:44;2011-08-16 22:18:21, 2011-09-11 19:05:42, 2011-09-18 12:04:44;?
E4g00202h08;The X-Structure;Heaven-sent;Deep Heaven;2011;Electronic;Trip Hop;394;E4g002;Electronica 4 God;The X-Structure;3;1;08;13;1;1;http://www.archive.org/details/E4g002-TheX-structureDeepHeaven;2;2011-08-18 22:09:04;2011-09-04 16:33:52;2011-08-18 22:09:04, 2011-09-04 16:33:52;?
E4g00288sn09;The X-Structure;Saint Now;Deep Heaven;2011;Electronic;Trip Hop;450;E4g002;Electronica 4 God;The X-Structure;2;2;09;13;1;1;http://www.archive.org/details/E4g002-TheX-structureDeepHeaven;2;2011-08-16 20:28:32;2011-09-17 02:11:37;2011-08-16 20:28:32, 2011-09-17 02:11:37;?
E4g00205th10;The X-Structure;Take Heart;Deep Heaven;2011;Electronic;Trip Hop;538;E4g002;Electronica 4 God;The X-Structure;2;1;10;13;1;1;http://www.archive.org/details/E4g002-TheX-structureDeepHeaven;1;2011-08-17 23:56:48;2011-08-17 23:56:48;2011-08-17 23:56:48;?
E4g00217so11;The X-Structure;Sons of Thunder;Deep Heaven;2011;Electronic;Trip Hop;421;E4g002;Electronica 4 God;The X-Structure;3;1;11;13;1;1;http://www.archive.org/details/E4g002-TheX-structureDeepHeaven;2;2011-08-14 23:15:44;2011-09-17 00:53:23;2011-08-14 23:15:44, 2011-09-17 00:53:23;?
E4g00264v12;The X-Structure;Veritas;Deep Heaven;2011;Electronic;Trip Hop;362;E4g002;Electronica 4 God;The X-Structure;3;1;12;13;1;1;http://www.archive.org/details/E4g002-TheX-structureDeepHeaven;5;2011-08-15 19:48:30;2011-09-18 14:58:02;2011-08-15 19:48:30, 2011-09-05 00:00:43, 2011-09-18 12:11:18, 2011-09-18 12:15:48, 2011-09-18 14:58:02;?
E4g00208v13;The X-Structure;Via;Deep Heaven;2011;Electronic;Trip Hop;393;E4g002;Electronica 4 God;The X-Structure;3;1;13;13;1;1;http://www.archive.org/details/E4g002-TheX-structureDeepHeaven;4;2011-08-17 00:13:29;2011-09-18 14:03:57;2011-08-17 00:13:29, 2011-09-08 01:24:24, 2011-09-18 12:16:06, 2011-09-18 14:03:57;?
esnet0168tt01;Siba;Tik Tak;ElectroSound Classics;2011;Electronic;Minimal, Experimental;252;esnet01;Electrosound Moscow;Various Artists;2;2;01;24;1;1;http://www.archive.org/details/esnet1_classics;2;2011-06-10 20:36:19;2011-07-17 12:08:34;2011-06-10 20:36:19, 2011-07-17 12:08:34;?
esnet0137tt02;Maguett;Take That;ElectroSound Classics;2011;Electronic;Minimal, Experimental;227;esnet01;Electrosound Moscow;Various Artists;1;1;02;24;1;1;http://www.archive.org/details/esnet1_classics;1;2011-06-10 20:40:31;2011-06-10 20:40:31;2011-06-10 20:40:31;?
esnet0193as03;Ainm;A Song of Pilgrimage;ElectroSound Classics;2011;Electronic;Minimal, Experimental;287;esnet01;Electrosound Moscow;Various Artists;2;1;03;24;1;1;http://www.archive.org/details/esnet1_classics;1;2011-06-10 20:44:18;2011-06-10 20:44:18;2011-06-10 20:44:18;?
esnet0184c04;Taiga;Colobox;ElectroSound Classics;2011;Electronic;Minimal, Experimental;397;esnet01;Electrosound Moscow;Various Artists;2;2;04;24;1;1;http://www.archive.org/details/esnet1_classics;2;2011-06-10 20:49:06;2011-07-16 10:01:32;2011-06-10 20:49:06, 2011-07-16 10:01:32;?
esnet0192pd05;Monokle;Personal Decline;ElectroSound Classics;2011;Electronic;Minimal, Experimental;254;esnet01;Electrosound Moscow;Various Artists;2;2;05;24;1;1;http://www.archive.org/details/esnet1_classics;2;2011-06-10 20:55:43;2011-07-10 15:48:55;2011-06-10 20:55:43, 2011-07-10 15:48:55;?
esnet0157n06;Ambidextrous and Morkva;Nova;ElectroSound Classics;2011;Electronic;Minimal, Experimental;318;esnet01;Electrosound Moscow;Various Artists;2;2;06;24;1;1;http://www.archive.org/details/esnet1_classics;2;2011-06-13 16:43:20;2011-07-01 22:10:00;2011-06-13 16:43:20, 2011-07-01 22:10:00;?
esnet0187s07;Unkind;Shiver;ElectroSound Classics;2011;Electronic;Minimal, Experimental;407;esnet01;Electrosound Moscow;Various Artists;3;1;07;24;1;1;http://www.archive.org/details/esnet1_classics;1;2011-06-12 13:38:39;2011-06-12 13:38:39;2011-06-12 13:38:39;?
esnet0134dt08;BTB;Deconstructive Techniques;ElectroSound Classics;2011;Electronic;Minimal, Experimental;297;esnet01;Electrosound Moscow;Various Artists;2;2;08;24;1;1;http://www.archive.org/details/esnet1_classics;3;2011-06-12 17:56:03;2011-06-15 20:24:27;2011-06-12 17:56:03, 2011-06-13 14:20:18, 2011-06-15 20:24:27;?
esnet0115vr09;moroza_knozova;Vragi (remix for 2H Company);ElectroSound Classics;2011;Electronic;Minimal, Experimental;290;esnet01;Electrosound Moscow;Various Artists;2;2;09;24;1;1;http://www.archive.org/details/esnet1_classics;2;2011-06-14 23:53:20;2011-06-15 20:19:36;2011-06-14 23:53:20, 2011-06-15 20:19:36;?
esnet0127bs10;The Kirbi;Barnaul: Second Paris;ElectroSound Classics;2011;Electronic;Minimal, Experimental;205;esnet01;Electrosound Moscow;Various Artists;2;2;10;24;1;1;http://www.archive.org/details/esnet1_classics;1;2011-06-15 23:53:03;2011-06-15 23:53:03;2011-06-15 23:53:03;?
esnet0170py11;Blondin;Perm: YKMD;ElectroSound Classics;2011;Electronic;Minimal, Experimental;261;esnet01;Electrosound Moscow;Various Artists;2;2;11;24;1;1;http://www.archive.org/details/esnet1_classics;2;2011-06-11 18:41:12;2011-07-22 21:10:07;2011-06-11 18:41:12, 2011-07-22 21:10:07;?
esnet0149e12;Re'sequence;Edges;ElectroSound Classics;2011;Electronic;Minimal, Experimental;142;esnet01;Electrosound Moscow;Various Artists;3;2;12;24;1;1;http://www.archive.org/details/esnet1_classics;1;2011-06-12 12:09:56;2011-06-12 12:09:56;2011-06-12 12:09:56;?
esnet0105se13;Uniquetunes;Saint-Petersburg: Evening on the Roofs;ElectroSound Classics;2011;Electronic;Minimal, Experimental;207;esnet01;Electrosound Moscow;Various Artists;2;1;13;24;1;1;http://www.archive.org/details/esnet1_classics;1;2011-06-14 23:52:55;2011-06-14 23:52:55;2011-06-14 23:52:55;?
esnet0173is14;MB-ent;Izhevsk: Somehand;ElectroSound Classics;2011;Electronic;Minimal, Experimental;372;esnet01;Electrosound Moscow;Various Artists;2;1;14;24;1;1;http://www.archive.org/details/esnet1_classics;2;2011-06-19 15:56:21;2011-06-19 19:20:45;2011-06-19 15:56:21, 2011-06-19 19:20:45;?
esnet0147ka15;Modul;Krasnodar: Aurora;ElectroSound Classics;2011;Electronic;Minimal, Experimental;356;esnet01;Electrosound Moscow;Various Artists;3;1;15;24;1;1;http://www.archive.org/details/esnet1_classics;1;2011-06-12 17:52:02;2011-06-12 17:52:02;2011-06-12 17:52:02;?
esnet0192ul16;K.D. Expression;Unfriendly Landscapes (Endless Landing Version by NoThanx);ElectroSound Classics;2011;Electronic;Minimal, Experimental;311;esnet01;Electrosound Moscow;Various Artists;2;2;16;24;1;1;http://www.archive.org/details/esnet1_classics;3;2011-06-11 17:23:42;2011-07-11 21:19:34;2011-06-11 17:23:42, 2011-06-12 18:01:00, 2011-07-11 21:19:34;?
esnet0167v17;CellarDoor;Vunison_b;ElectroSound Classics;2011;Electronic;Minimal, Experimental;324;esnet01;Electrosound Moscow;Various Artists;2;1;17;24;1;1;http://www.archive.org/details/esnet1_classics;2;2011-07-01 20:15:34;2011-07-10 11:22:00;2011-07-01 20:15:34, 2011-07-10 11:22:00;?
esnet0193fp18;Milinal;Frogs Paradise (vocal S. Protasov);ElectroSound Classics;2011;Electronic;Minimal, Experimental;269;esnet01;Electrosound Moscow;Various Artists;2;2;18;24;1;1;http://www.archive.org/details/esnet1_classics;2;2011-06-12 12:05:28;2011-07-22 20:53:29;2011-06-12 12:05:28, 2011-07-22 20:53:29;?
esnet0122wo19;Astrowind;Wind on the Plane;ElectroSound Classics;2011;Electronic;Minimal, Experimental;211;esnet01;Electrosound Moscow;Various Artists;1;1;19;24;1;1;http://www.archive.org/details/esnet1_classics;1;2011-07-02 09:47:57;2011-07-02 09:47:57;2011-07-02 09:47:57;?
esnet0146me20;Test Pressing;Murmansk: Empty Snow-clad Street;ElectroSound Classics;2011;Electronic;Minimal, Experimental;264;esnet01;Electrosound Moscow;Various Artists;2;2;20;24;1;1;http://www.archive.org/details/esnet1_classics;3;2011-06-11 17:35:16;2011-07-23 15:00:10;2011-06-11 17:35:16, 2011-07-05 23:56:06, 2011-07-23 15:00:10;?
esnet0128ys21;Nitro;Yaroslavl Street;ElectroSound Classics;2011;Electronic;Minimal, Experimental;230;esnet01;Electrosound Moscow;Various Artists;1;1;21;24;1;1;http://www.archive.org/details/esnet1_classics;1;2011-07-02 09:48:32;2011-07-02 09:48:32;2011-07-02 09:48:32;?
esnet0190p22;CD-R;Pyat;ElectroSound Classics;2011;Electronic;Minimal, Experimental;346;esnet01;Electrosound Moscow;Various Artists;1;1;22;24;1;1;http://www.archive.org/details/esnet1_classics;1;2011-06-19 21:35:28;2011-06-19 21:35:28;2011-06-19 21:35:28;?
esnet0141l23;Polina Voronova;Landing;ElectroSound Classics;2011;Electronic;Minimal, Experimental;219;esnet01;Electrosound Moscow;Various Artists;1;1;23;24;1;1;http://www.archive.org/details/esnet1_classics;1;2011-06-12 12:03:06;2011-06-12 12:03:06;2011-06-12 12:03:06;?
esnet0188pp24;Zolotu vs Katya Chehova;Po Provodam;ElectroSound Classics;2011;Electronic;Minimal, Experimental;241;esnet01;Electrosound Moscow;Various Artists;2;1;24;24;1;1;http://www.archive.org/details/esnet1_classics;1;2011-07-02 09:50:07;2011-07-02 09:50:07;2011-07-02 09:50:07;?
esnet0302ec01;PLEE!;Endless Cycle;New Dots of a Certain Sound;2011;Electronic;Compilation;96;esnet03;Electrosound Moscow;Various Artists;1;2;01;10;1;1;http://www.archive.org/details/esnet3;2;2011-06-11 16:32:45;2011-06-15 00:02:29;2011-06-11 16:32:45, 2011-06-15 00:02:29;?
esnet0386p02;moroza knozova;pliasovaya;New Dots of a Certain Sound;2011;Electronic;Compilation;224;esnet03;Electrosound Moscow;Various Artists;3;2;02;10;1;1;http://www.archive.org/details/esnet3;2;2011-06-11 16:34:21;2011-07-10 21:26:25;2011-06-11 16:34:21, 2011-07-10 21:26:25;?
esnet0387fi03;Koalips;Forever in Fall;New Dots of a Certain Sound;2011;Electronic;Compilation;322;esnet03;Electrosound Moscow;Various Artists;3;2;03;10;1;1;http://www.archive.org/details/esnet3;1;2011-06-11 16:38:06;2011-06-11 16:38:06;2011-06-11 16:38:06;?
esnet0304bc04;30[eks];Black Capricorn Day;New Dots of a Certain Sound;2011;Electronic;Compilation;279;esnet03;Electrosound Moscow;Various Artists;3;2;04;10;1;1;http://www.archive.org/details/esnet3;1;2011-06-11 18:11:26;2011-06-11 18:11:26;2011-06-11 18:11:26;?
esnet0323ro05;Au7um;Relaxing on the Moon;New Dots of a Certain Sound;2011;Electronic;Compilation;187;esnet03;Electrosound Moscow;Various Artists;3;1;05;10;1;1;http://www.archive.org/details/esnet3;1;2011-06-12 18:15:53;2011-06-12 18:15:53;2011-06-12 18:15:53;?
esnet0336c06;Nitro;Crop_008;New Dots of a Certain Sound;2011;Electronic;Compilation;288;esnet03;Electrosound Moscow;Various Artists;2;1;06;10;1;1;http://www.archive.org/details/esnet3;1;2011-06-17 21:54:52;2011-06-17 21:54:52;2011-06-17 21:54:52;?
esnet0394g07;_tlick;Gonnaway;New Dots of a Certain Sound;2011;Electronic;Compilation;274;esnet03;Electrosound Moscow;Various Artists;1;1;07;10;1;1;http://www.archive.org/details/esnet3;3;2011-06-12 14:16:35;2011-06-13 11:20:03;2011-06-12 14:16:35, 2011-06-12 18:06:11, 2011-06-13 11:20:03;?
esnet0365si08;5-40am feat. Bezmenia;September in December;New Dots of a Certain Sound;2011;Electronic;Compilation;245;esnet03;Electrosound Moscow;Various Artists;2;2;08;10;1;1;http://www.archive.org/details/esnet3;1;2011-06-12 17:46:01;2011-06-12 17:46:01;2011-06-12 17:46:01;?
esnet0317so09;Astrowind;Space of Constant Curvature;New Dots of a Certain Sound;2011;Electronic;Compilation;646;esnet03;Electrosound Moscow;Various Artists;1;1;09;10;1;1;http://www.archive.org/details/esnet3;3;2011-06-14 23:45:59;2011-07-01 20:24:26;2011-06-14 23:45:59, 2011-06-15 23:34:20, 2011-07-01 20:24:26;?
esnet0364an10;Alexei Borisov and Olga Nosova;American Nightingale;New Dots of a Certain Sound;2011;Electronic;Compilation;394;esnet03;Electrosound Moscow;Various Artists;1;1;10;10;1;1;http://www.archive.org/details/esnet3;1;2011-07-02 09:52:51;2011-07-02 09:52:51;2011-07-02 09:52:51;?
esnet0467ml01;30[eks];My Lyrical Goddess;Thirty X;2011;Electronic;IDM;311;esnet04;Electrosound Moscow;30[eks];3;2;01;15;1;1;http://www.archive.org/details/esnet4;1;2011-04-12 22:26:15;2011-04-12 22:26:15;2011-04-12 22:26:15;?
esnet0423f02;30[eks];Fragility;Thirty X;2011;Electronic;IDM;217;esnet04;Electrosound Moscow;30[eks];2;2;02;15;1;1;http://www.archive.org/details/esnet4;2;2011-04-12 22:30:55;2011-07-17 19:08:47;2011-04-12 22:30:55, 2011-07-17 19:08:47;?
esnet0432hq03;30[eks];High Q;Thirty X;2011;Electronic;IDM;190;esnet04;Electrosound Moscow;30[eks];3;2;03;15;1;1;http://www.archive.org/details/esnet4;2;2011-04-12 22:34:23;2011-06-09 21:18:26;2011-04-12 22:34:23, 2011-06-09 21:18:26;?
esnet0404bc04;30[eks];Black Capricorn Day;Thirty X;2011;Electronic;IDM;279;esnet04;Electrosound Moscow;30[eks];2;2;04;15;1;1;http://www.archive.org/details/esnet4;2;2011-04-12 22:38:03;2011-07-17 16:59:23;2011-04-12 22:38:03, 2011-07-17 16:59:23;?
esnet0449yk05;30[eks];You Know What I Want;Thirty X;2011;Electronic;IDM;277;esnet04;Electrosound Moscow;30[eks];3;2;05;15;1;1;http://www.archive.org/details/esnet4;1;2011-04-12 22:42:41;2011-04-12 22:42:41;2011-04-12 22:42:41;?
esnet0499sc06;30[eks];Supersonic Combustion Ramjet;Thirty X;2011;Electronic;IDM;254;esnet04;Electrosound Moscow;30[eks];3;2;06;15;1;1;http://www.archive.org/details/esnet4;2;2011-04-12 22:47:10;2011-07-04 20:56:56;2011-04-12 22:47:10, 2011-07-04 20:56:56;?
esnet0415p07;30[eks];Pause !!;Thirty X;2011;Electronic;IDM;212;esnet04;Electrosound Moscow;30[eks];3;2;07;15;1;1;http://www.archive.org/details/esnet4;3;2011-04-12 22:51:10;2011-07-23 15:53:44;2011-04-12 22:51:10, 2011-06-19 15:02:42, 2011-07-23 15:53:44;?
esnet0450s08;30[eks];Select-Start;Thirty X;2011;Electronic;IDM;236;esnet04;Electrosound Moscow;30[eks];2;2;08;15;1;1;http://www.archive.org/details/esnet4;3;2011-04-12 22:54:50;2011-07-22 21:20:09;2011-04-12 22:54:50, 2011-06-13 15:23:38, 2011-07-22 21:20:09;?
esnet0428ak09;30[eks];All Kinds Of Things;Thirty X;2011;Electronic;IDM;277;esnet04;Electrosound Moscow;30[eks];3;1;09;15;1;1;http://www.archive.org/details/esnet4;2;2011-04-12 22:59:00;2011-07-16 09:51:21;2011-04-12 22:59:00, 2011-07-16 09:51:21;?
esnet0467c210;30[eks];Code 2615118;Thirty X;2011;Electronic;IDM;293;esnet04;Electrosound Moscow;30[eks];2;2;10;15;1;1;http://www.archive.org/details/esnet4;1;2011-04-12 23:03:42;2011-04-12 23:03:42;2011-04-12 23:03:42;?
esnet0496hu11;30[eks];Hold U Tight;Thirty X;2011;Electronic;IDM;313;esnet04;Electrosound Moscow;30[eks];3;1;11;15;1;1;http://www.archive.org/details/esnet4;3;2011-04-12 23:08:43;2011-07-16 10:28:55;2011-04-12 23:08:43, 2011-07-10 11:03:23, 2011-07-16 10:28:55;?
esnet0448ia12;30[eks];It's A Good Idea If You Can Pull It Off;Thirty X;2011;Electronic;IDM;213;esnet04;Electrosound Moscow;30[eks];3;2;12;15;1;1;http://www.archive.org/details/esnet4;2;2011-04-12 23:13:23;2011-06-02 13:42:31;2011-04-12 23:13:23, 2011-06-02 13:42:31;?
esnet0465tl13;30[eks];The Little Lady Of The Big House;Thirty X;2011;Electronic;IDM;282;esnet04;Electrosound Moscow;30[eks];2;2;13;15;1;1;http://www.archive.org/details/esnet4;3;2011-04-12 23:17:19;2011-07-23 17:21:30;2011-04-12 23:17:19, 2011-07-15 23:45:18, 2011-07-23 17:21:30;?
esnet0408tf14;30[eks];Twenty Filter Cigarettes;Thirty X;2011;Electronic;IDM;271;esnet04;Electrosound Moscow;30[eks];3;2;14;15;1;1;http://www.archive.org/details/esnet4;2;2011-04-12 23:21:57;2011-06-15 00:21:07;2011-04-12 23:21:57, 2011-06-15 00:21:07;?
esnet0470s15;30[eks];Signalize;Thirty X;2011;Electronic;IDM;223;esnet04;Electrosound Moscow;30[eks];2;2;15;15;1;1;http://www.archive.org/details/esnet4;2;2011-04-12 23:26:12;2011-07-03 11:36:13;2011-04-12 23:26:12, 2011-07-03 11:36:13;?
Elpa6353p101;EugeneKha;Part 1 - Strange Travel Of My Shade;Vague Landscapes;2011;Electronic;Ambient;290;Elpa63;Elpa;EugeneKha;3;2;01;16;1;1;http://www.archive.org/details/elpa63;3;2011-09-22 01:17:21;2011-11-20 21:30:32;2011-09-22 01:17:21, 2011-11-03 20:56:00, 2011-11-20 21:30:32;?
Elpa6339p202;EugeneKha;Part 2 - Adelaide ( Space  Mix);Vague Landscapes;2011;Electronic;Ambient;229;Elpa63;Elpa;EugeneKha;2;1;02;16;1;1;http://www.archive.org/details/elpa63;4;2011-09-23 00:57:00;2011-12-20 01:38:08;2011-09-23 00:57:00, 2011-11-03 21:00:44, 2011-11-20 21:35:16, 2011-12-20 01:38:08;?
Elpa6372p303;EugeneKha;Part 3 - Jupiter Light ( Live, Aug. 2010);Vague Landscapes;2011;Electronic;Ambient;320;Elpa63;Elpa;EugeneKha;2;2;03;16;1;1;http://www.archive.org/details/elpa63;2;2011-09-23 21:35:49;2011-11-03 21:04:43;2011-09-23 21:35:49, 2011-11-03 21:04:43;?
Elpa6330p404;EugeneKha;Part 4 - Glory;Vague Landscapes;2011;Electronic;Ambient;320;Elpa63;Elpa;EugeneKha;3;1;04;16;1;1;http://www.archive.org/details/elpa63;2;2011-09-23 21:41:09;2011-11-20 21:42:00;2011-09-23 21:41:09, 2011-11-20 21:42:00;?
Elpa6327p505;EugeneKha;Part 5 - 2009;Vague Landscapes;2011;Electronic;Ambient;174;Elpa63;Elpa;EugeneKha;2;3;05;16;1;1;http://www.archive.org/details/elpa63;3;2011-09-23 21:46:29;2011-12-20 16:48:59;2011-09-23 21:46:29, 2011-11-20 21:45:04, 2011-12-20 16:48:59;?
Elpa6350p606;EugeneKha;Part 6 - Rain In My House (1);Vague Landscapes;2011;Electronic;Ambient;303;Elpa63;Elpa;EugeneKha;3;2;06;16;1;1;http://www.archive.org/details/elpa63;3;2011-09-23 21:49:23;2011-12-11 01:48:08;2011-09-23 21:49:23, 2011-11-20 21:48:11, 2011-12-11 01:48:08;?
Elpa6338p707;EugeneKha;Part 7 - Return To The Moon;Vague Landscapes;2011;Electronic;Ambient;384;Elpa63;Elpa;EugeneKha;2;1;07;16;1;1;http://www.archive.org/details/elpa63;4;2011-09-23 22:35:35;2011-12-23 17:22:20;2011-09-23 22:35:35, 2011-11-20 21:53:22, 2011-11-25 17:29:22, 2011-12-23 17:22:20;?
Elpa6363p808;EugeneKha;Part 8 - Vague Landscape;Vague Landscapes;2011;Electronic;Ambient;301;Elpa63;Elpa;EugeneKha;2;2;08;16;1;1;http://www.archive.org/details/elpa63;2;2011-09-24 01:43:17;2011-11-27 13:10:27;2011-09-24 01:43:17, 2011-11-27 13:10:27;?
Elpa6301p909;EugeneKha;Part 9 - Stars On My Ceiling (1);Vague Landscapes;2011;Electronic;Ambient;303;Elpa63;Elpa;EugeneKha;2;2;09;16;1;1;http://www.archive.org/details/elpa63;2;2011-09-24 01:48:19;2011-12-10 12:07:44;2011-09-24 01:48:19, 2011-12-10 12:07:44;?
